timestamp,open,high,low,close,volume,symbol,ISIN No,Momentum Score
04-01-2019 09:57,274.8999938964844,274.8999938964844,274.54998779296875,274.54998779296875,1151,IGL,INE203G01027,
04-01-2019 09:58,274.6000061035156,274.8999938964844,274.6000061035156,274.8999938964844,3077,IGL,INE203G01027,
04-01-2019 09:59,274.8999938964844,274.8999938964844,274.45001220703125,274.5,2616,IGL,INE203G01027,
04-01-2019 10:00,274.5,274.5,273.8500061035156,274.45001220703125,13620,IGL,INE203G01027,
04-01-2019 10:01,274.45001220703125,274.70001220703125,274.45001220703125,274.70001220703125,4235,IGL,INE203G01027,
04-01-2019 10:02,274.70001220703125,275.1000061035156,274.25,275.1000061035156,32330,IGL,INE203G01027,
04-01-2019 10:03,275.1000061035156,275.1000061035156,274.75,274.79998779296875,4162,IGL,INE203G01027,
04-01-2019 10:04,274.79998779296875,275.1000061035156,274.79998779296875,274.95001220703125,2134,IGL,INE203G01027,
04-01-2019 10:05,274.95001220703125,274.95001220703125,274.79998779296875,274.8500061035156,977,IGL,INE203G01027,
04-01-2019 10:06,274.8500061035156,274.95001220703125,274.5,274.79998779296875,3602,IGL,INE203G01027,
04-01-2019 10:07,274.79998779296875,275.0,274.6000061035156,274.95001220703125,8879,IGL,INE203G01027,
04-01-2019 10:08,274.95001220703125,274.95001220703125,274.54998779296875,274.54998779296875,1522,IGL,INE203G01027,
04-01-2019 10:09,274.8999938964844,274.8999938964844,274.5,274.5,3463,IGL,INE203G01027,
04-01-2019 10:10,274.5,274.70001220703125,274.29998779296875,274.70001220703125,5452,IGL,INE203G01027,
04-01-2019 10:11,274.70001220703125,274.95001220703125,274.70001220703125,274.75,2136,IGL,INE203G01027,
04-01-2019 10:12,274.75,275.25,274.75,275.1499938964844,5537,IGL,INE203G01027,
04-01-2019 10:13,275.1499938964844,275.29998779296875,275.1499938964844,275.29998779296875,1545,IGL,INE203G01027,
04-01-2019 10:14,275.29998779296875,275.5,275.25,275.25,2842,IGL,INE203G01027,
04-01-2019 10:15,275.25,275.5,275.04998779296875,275.1499938964844,915,IGL,INE203G01027,Neutral-Sideways
04-01-2019 11:56,277.29998779296875,277.6499938964844,277.25,277.6499938964844,3535,IGL,INE203G01027,
04-01-2019 11:57,277.6499938964844,277.6499938964844,277.45001220703125,277.6000061035156,1553,IGL,INE203G01027,
04-01-2019 11:58,277.6000061035156,277.70001220703125,277.45001220703125,277.6000061035156,3134,IGL,INE203G01027,
04-01-2019 11:59,277.54998779296875,277.6000061035156,277.3500061035156,277.6000061035156,1592,IGL,INE203G01027,
04-01-2019 12:00,277.6000061035156,277.6000061035156,277.3999938964844,277.54998779296875,560,IGL,INE203G01027,
04-01-2019 12:01,277.54998779296875,277.6000061035156,277.1499938964844,277.3999938964844,2735,IGL,INE203G01027,
04-01-2019 12:02,277.45001220703125,277.6000061035156,277.3999938964844,277.54998779296875,1090,IGL,INE203G01027,
04-01-2019 12:03,277.54998779296875,277.6000061035156,277.3999938964844,277.6000061035156,2201,IGL,INE203G01027,
04-01-2019 12:04,277.6499938964844,277.6499938964844,277.54998779296875,277.6499938964844,801,IGL,INE203G01027,
04-01-2019 12:05,277.70001220703125,277.70001220703125,277.6000061035156,277.6499938964844,790,IGL,INE203G01027,
04-01-2019 12:06,277.6499938964844,277.70001220703125,277.6000061035156,277.70001220703125,2058,IGL,INE203G01027,
04-01-2019 12:07,277.70001220703125,277.95001220703125,277.70001220703125,277.95001220703125,3380,IGL,INE203G01027,
04-01-2019 12:08,277.95001220703125,278.20001220703125,277.8999938964844,278.20001220703125,15417,IGL,INE203G01027,
04-01-2019 12:09,278.20001220703125,278.3500061035156,277.79998779296875,278.1000061035156,4019,IGL,INE203G01027,
04-01-2019 12:10,278.1000061035156,278.20001220703125,277.8500061035156,278.0,5786,IGL,INE203G01027,
04-01-2019 12:11,278.0,278.0,277.20001220703125,277.20001220703125,3853,IGL,INE203G01027,
04-01-2019 12:12,277.20001220703125,277.70001220703125,277.20001220703125,277.70001220703125,1446,IGL,INE203G01027,
04-01-2019 12:13,277.75,278.0,277.75,278.0,1270,IGL,INE203G01027,
04-01-2019 12:14,278.0,278.04998779296875,278.0,278.0,701,IGL,INE203G01027,
04-01-2019 12:15,278.04998779296875,278.04998779296875,277.8999938964844,277.95001220703125,2077,IGL,INE203G01027,
04-01-2019 12:16,278.0,278.0,277.8500061035156,277.8500061035156,2112,IGL,INE203G01027,
04-01-2019 12:17,277.8500061035156,278.0,277.70001220703125,277.79998779296875,1712,IGL,INE203G01027,
04-01-2019 12:18,277.79998779296875,277.79998779296875,277.6499938964844,277.6499938964844,1332,IGL,INE203G01027,
04-01-2019 12:19,277.70001220703125,277.79998779296875,277.6000061035156,277.70001220703125,1441,IGL,INE203G01027,
04-01-2019 12:20,277.70001220703125,277.79998779296875,277.70001220703125,277.75,1902,IGL,INE203G01027,
04-01-2019 12:21,277.75,277.95001220703125,277.75,277.95001220703125,4309,IGL,INE203G01027,
04-01-2019 12:22,277.95001220703125,278.04998779296875,277.75,277.79998779296875,2471,IGL,INE203G01027,
04-01-2019 12:23,277.79998779296875,278.0,277.70001220703125,277.8999938964844,1550,IGL,INE203G01027,
04-01-2019 12:24,277.8999938964844,278.20001220703125,277.8999938964844,278.0,2772,IGL,INE203G01027,
04-01-2019 12:25,278.0,278.04998779296875,277.8500061035156,278.0,1106,IGL,INE203G01027,
04-01-2019 12:26,278.0,278.04998779296875,277.8999938964844,278.0,677,IGL,INE203G01027,
04-01-2019 12:27,278.0,278.20001220703125,278.0,278.1000061035156,1288,IGL,INE203G01027,
04-01-2019 12:28,278.1499938964844,278.29998779296875,278.1000061035156,278.25,2427,IGL,INE203G01027,
04-01-2019 12:29,278.25,278.29998779296875,277.8999938964844,278.1499938964844,4318,IGL,INE203G01027,
04-01-2019 12:30,278.1499938964844,278.20001220703125,278.0,278.1000061035156,1382,IGL,INE203G01027,
04-01-2019 12:31,278.1000061035156,278.20001220703125,278.04998779296875,278.1499938964844,3423,IGL,INE203G01027,
04-01-2019 12:32,278.1499938964844,278.20001220703125,277.95001220703125,278.1000061035156,1168,IGL,INE203G01027,
04-01-2019 12:33,278.1000061035156,278.20001220703125,278.0,278.1499938964844,1020,IGL,INE203G01027,
04-01-2019 12:34,278.0,278.20001220703125,278.0,278.1000061035156,1504,IGL,INE203G01027,
04-01-2019 12:35,278.1000061035156,278.20001220703125,278.04998779296875,278.20001220703125,783,IGL,INE203G01027,
04-01-2019 12:36,278.20001220703125,278.20001220703125,278.04998779296875,278.1000061035156,1562,IGL,INE203G01027,
04-01-2019 12:37,278.1000061035156,278.25,278.1000061035156,278.20001220703125,5631,IGL,INE203G01027,
04-01-2019 12:38,278.25,278.29998779296875,278.20001220703125,278.20001220703125,1998,IGL,INE203G01027,
04-01-2019 12:39,278.20001220703125,278.3500061035156,278.04998779296875,278.29998779296875,497,IGL,INE203G01027,
04-01-2019 12:40,278.29998779296875,278.45001220703125,278.29998779296875,278.3999938964844,6083,IGL,INE203G01027,
04-01-2019 12:41,278.3999938964844,278.70001220703125,278.25,278.5,24609,IGL,INE203G01027,
04-01-2019 12:42,278.5,278.8500061035156,278.5,278.6499938964844,12977,IGL,INE203G01027,
04-01-2019 12:43,278.70001220703125,278.8500061035156,278.5,278.54998779296875,3248,IGL,INE203G01027,
04-01-2019 12:44,278.6000061035156,278.70001220703125,278.25,278.5,2607,IGL,INE203G01027,
04-01-2019 12:45,278.5,278.70001220703125,278.29998779296875,278.54998779296875,1642,IGL,INE203G01027,Moderately Bullish
04-01-2019 13:11,278.75,278.8500061035156,278.6000061035156,278.79998779296875,884,IGL,INE203G01027,
04-01-2019 13:12,278.79998779296875,278.95001220703125,278.79998779296875,278.79998779296875,1203,IGL,INE203G01027,
04-01-2019 13:13,278.79998779296875,279.0,278.54998779296875,278.75,3008,IGL,INE203G01027,
04-01-2019 13:14,278.75,278.8500061035156,278.5,278.79998779296875,3061,IGL,INE203G01027,
04-01-2019 13:15,278.79998779296875,278.79998779296875,278.70001220703125,278.79998779296875,2119,IGL,INE203G01027,
04-01-2019 13:16,278.79998779296875,278.79998779296875,278.3500061035156,278.54998779296875,7399,IGL,INE203G01027,
04-01-2019 13:17,278.54998779296875,278.54998779296875,278.25,278.45001220703125,2463,IGL,INE203G01027,
04-01-2019 13:18,278.5,278.6499938964844,278.45001220703125,278.5,849,IGL,INE203G01027,
04-01-2019 13:19,278.6000061035156,278.70001220703125,278.6000061035156,278.6499938964844,1794,IGL,INE203G01027,
04-01-2019 13:20,278.6499938964844,278.75,278.29998779296875,278.3500061035156,3910,IGL,INE203G01027,
04-01-2019 13:21,278.3500061035156,278.5,278.29998779296875,278.3999938964844,667,IGL,INE203G01027,
04-01-2019 13:22,278.3999938964844,278.5,278.3500061035156,278.3500061035156,1254,IGL,INE203G01027,
04-01-2019 13:23,278.3500061035156,278.70001220703125,278.3500061035156,278.6499938964844,1983,IGL,INE203G01027,
04-01-2019 13:24,278.70001220703125,278.79998779296875,278.70001220703125,278.79998779296875,712,IGL,INE203G01027,
04-01-2019 13:25,278.79998779296875,278.79998779296875,278.70001220703125,278.70001220703125,2147,IGL,INE203G01027,
04-01-2019 13:26,278.70001220703125,278.79998779296875,278.54998779296875,278.6000061035156,3017,IGL,INE203G01027,
04-01-2019 13:27,278.6000061035156,278.95001220703125,278.6000061035156,278.8999938964844,2302,IGL,INE203G01027,
04-01-2019 13:28,278.8999938964844,278.95001220703125,278.70001220703125,278.70001220703125,5286,IGL,INE203G01027,
04-01-2019 13:29,278.70001220703125,278.75,278.5,278.75,835,IGL,INE203G01027,
04-01-2019 13:30,278.75,278.95001220703125,278.6499938964844,278.95001220703125,3917,IGL,INE203G01027,
04-01-2019 13:31,278.95001220703125,278.95001220703125,278.70001220703125,278.8500061035156,1336,IGL,INE203G01027,
04-01-2019 13:32,278.8500061035156,279.0,278.79998779296875,278.8999938964844,4775,IGL,INE203G01027,
04-01-2019 13:33,278.8999938964844,279.0,278.8999938964844,279.0,1126,IGL,INE203G01027,
04-01-2019 13:34,278.95001220703125,279.3999938964844,278.95001220703125,279.25,10046,IGL,INE203G01027,
04-01-2019 13:35,279.3500061035156,279.6499938964844,279.25,279.54998779296875,11272,IGL,INE203G01027,
04-01-2019 13:36,279.54998779296875,279.6499938964844,279.5,279.6000061035156,10358,IGL,INE203G01027,
04-01-2019 13:37,279.6499938964844,279.6499938964844,279.20001220703125,279.29998779296875,5360,IGL,INE203G01027,
04-01-2019 13:38,279.29998779296875,279.3999938964844,279.20001220703125,279.3999938964844,5101,IGL,INE203G01027,
04-01-2019 13:39,279.5,279.75,279.3500061035156,279.75,6516,IGL,INE203G01027,
04-01-2019 13:40,279.75,279.75,279.5,279.75,5669,IGL,INE203G01027,
04-01-2019 13:41,279.75,279.75,279.3999938964844,279.6000061035156,5723,IGL,INE203G01027,
04-01-2019 13:42,279.6000061035156,279.6000061035156,279.5,279.5,2836,IGL,INE203G01027,
04-01-2019 13:43,279.5,279.54998779296875,279.3500061035156,279.5,1893,IGL,INE203G01027,
04-01-2019 13:44,279.5,279.54998779296875,279.29998779296875,279.54998779296875,3275,IGL,INE203G01027,
04-01-2019 13:45,279.54998779296875,279.75,279.5,279.6000061035156,2708,IGL,INE203G01027,
04-01-2019 13:46,279.6000061035156,279.6000061035156,279.1499938964844,279.1499938964844,4349,IGL,INE203G01027,
04-01-2019 13:47,279.1499938964844,279.1499938964844,278.29998779296875,278.45001220703125,10831,IGL,INE203G01027,
04-01-2019 13:48,278.45001220703125,278.70001220703125,278.29998779296875,278.6499938964844,3440,IGL,INE203G01027,
04-01-2019 13:49,278.6000061035156,279.0,278.6000061035156,278.79998779296875,1695,IGL,INE203G01027,
04-01-2019 13:50,278.79998779296875,278.79998779296875,278.6000061035156,278.75,2253,IGL,INE203G01027,
04-01-2019 13:51,278.75,278.8999938964844,278.3500061035156,278.3999938964844,5419,IGL,INE203G01027,
04-01-2019 13:52,278.3999938964844,278.3999938964844,277.79998779296875,278.25,7670,IGL,INE203G01027,
04-01-2019 13:53,278.25,278.25,278.1000061035156,278.1000061035156,1440,IGL,INE203G01027,
04-01-2019 13:54,278.1000061035156,278.1000061035156,277.6000061035156,277.79998779296875,6439,IGL,INE203G01027,
04-01-2019 13:55,277.79998779296875,277.79998779296875,277.3999938964844,277.70001220703125,9422,IGL,INE203G01027,
04-01-2019 13:56,277.70001220703125,278.0,277.6000061035156,278.0,2241,IGL,INE203G01027,
04-01-2019 13:57,278.0,278.1499938964844,277.8999938964844,278.04998779296875,1910,IGL,INE203G01027,
04-01-2019 13:58,278.04998779296875,278.04998779296875,278.0,278.04998779296875,1673,IGL,INE203G01027,
04-01-2019 13:59,278.0,278.04998779296875,277.8500061035156,278.0,20735,IGL,INE203G01027,
04-01-2019 14:00,278.0,278.0,277.79998779296875,277.79998779296875,1835,IGL,INE203G01027,Strongly Bullish
04-01-2019 14:26,277.8999938964844,277.8999938964844,277.5,277.75,7309,IGL,INE203G01027,
04-01-2019 14:27,277.70001220703125,277.8999938964844,277.70001220703125,277.8999938964844,2716,IGL,INE203G01027,
04-01-2019 14:28,277.8999938964844,277.8999938964844,277.70001220703125,277.70001220703125,1711,IGL,INE203G01027,
04-01-2019 14:29,277.70001220703125,277.8999938964844,277.70001220703125,277.75,899,IGL,INE203G01027,
04-01-2019 14:30,277.75,277.8999938964844,277.70001220703125,277.70001220703125,1441,IGL,INE203G01027,
04-01-2019 14:31,277.70001220703125,277.95001220703125,277.70001220703125,277.95001220703125,366,IGL,INE203G01027,
04-01-2019 14:32,277.95001220703125,278.45001220703125,277.95001220703125,278.45001220703125,5328,IGL,INE203G01027,
04-01-2019 14:33,278.45001220703125,278.54998779296875,278.04998779296875,278.3500061035156,11284,IGL,INE203G01027,
04-01-2019 14:34,278.3500061035156,278.45001220703125,278.25,278.3500061035156,10460,IGL,INE203G01027,
04-01-2019 14:35,278.3500061035156,278.3500061035156,278.20001220703125,278.29998779296875,589,IGL,INE203G01027,
04-01-2019 14:36,278.29998779296875,278.3999938964844,278.25,278.3999938964844,714,IGL,INE203G01027,
04-01-2019 14:37,278.3500061035156,278.5,278.25,278.5,3610,IGL,INE203G01027,
04-01-2019 14:38,278.5,278.70001220703125,278.29998779296875,278.45001220703125,4140,IGL,INE203G01027,
04-01-2019 14:39,278.45001220703125,278.6499938964844,278.3500061035156,278.6000061035156,1091,IGL,INE203G01027,
04-01-2019 14:40,278.6499938964844,278.6499938964844,278.6000061035156,278.6000061035156,1202,IGL,INE203G01027,
04-01-2019 14:41,278.6000061035156,278.70001220703125,278.5,278.70001220703125,711,IGL,INE203G01027,
04-01-2019 14:42,278.70001220703125,278.79998779296875,278.29998779296875,278.5,3105,IGL,INE203G01027,
04-01-2019 14:43,278.54998779296875,278.8999938964844,278.3999938964844,278.8500061035156,5819,IGL,INE203G01027,
04-01-2019 14:44,278.8500061035156,278.8999938964844,278.70001220703125,278.8500061035156,2229,IGL,INE203G01027,
04-01-2019 14:45,278.8500061035156,278.8500061035156,278.79998779296875,278.79998779296875,1910,IGL,INE203G01027,
04-01-2019 14:46,278.79998779296875,278.8500061035156,278.45001220703125,278.6499938964844,3087,IGL,INE203G01027,
04-01-2019 14:47,278.6499938964844,278.70001220703125,278.3999938964844,278.6000061035156,2052,IGL,INE203G01027,
04-01-2019 14:48,278.6000061035156,278.70001220703125,278.5,278.70001220703125,2057,IGL,INE203G01027,
04-01-2019 14:49,278.70001220703125,278.70001220703125,278.45001220703125,278.45001220703125,2074,IGL,INE203G01027,
04-01-2019 14:50,278.45001220703125,278.6499938964844,278.45001220703125,278.6000061035156,836,IGL,INE203G01027,
04-01-2019 14:51,278.6000061035156,278.6000061035156,278.04998779296875,278.29998779296875,6840,IGL,INE203G01027,
04-01-2019 14:52,278.25,278.5,278.25,278.3999938964844,2643,IGL,INE203G01027,
04-01-2019 14:53,278.3999938964844,278.5,278.20001220703125,278.3999938964844,2117,IGL,INE203G01027,
04-01-2019 14:54,278.3999938964844,278.5,278.29998779296875,278.29998779296875,4005,IGL,INE203G01027,
04-01-2019 14:55,278.29998779296875,278.79998779296875,278.29998779296875,278.6000061035156,6099,IGL,INE203G01027,
04-01-2019 14:56,278.3999938964844,278.6499938964844,278.3999938964844,278.5,732,IGL,INE203G01027,
04-01-2019 14:57,278.5,278.54998779296875,278.25,278.25,2779,IGL,INE203G01027,
04-01-2019 14:58,278.25,278.6000061035156,278.1000061035156,278.6000061035156,4567,IGL,INE203G01027,
04-01-2019 14:59,278.6000061035156,278.6000061035156,278.5,278.6000061035156,2150,IGL,INE203G01027,
04-01-2019 15:00,278.6000061035156,278.6000061035156,278.3500061035156,278.5,3058,IGL,INE203G01027,
04-01-2019 15:01,278.5,278.6499938964844,278.3999938964844,278.3999938964844,2114,IGL,INE203G01027,
04-01-2019 15:02,278.6000061035156,278.70001220703125,278.54998779296875,278.54998779296875,1771,IGL,INE203G01027,
04-01-2019 15:03,278.54998779296875,278.6499938964844,278.3999938964844,278.5,4185,IGL,INE203G01027,
04-01-2019 15:04,278.5,278.6499938964844,278.45001220703125,278.54998779296875,1872,IGL,INE203G01027,
04-01-2019 15:05,278.54998779296875,278.6000061035156,278.20001220703125,278.5,5140,IGL,INE203G01027,
04-01-2019 15:06,278.5,278.5,278.3999938964844,278.5,2455,IGL,INE203G01027,
04-01-2019 15:07,278.45001220703125,278.5,278.25,278.45001220703125,1837,IGL,INE203G01027,
04-01-2019 15:08,278.45001220703125,278.5,277.95001220703125,277.95001220703125,6477,IGL,INE203G01027,
04-01-2019 15:09,277.95001220703125,277.95001220703125,277.8500061035156,277.95001220703125,2123,IGL,INE203G01027,
04-01-2019 15:10,277.95001220703125,278.29998779296875,277.95001220703125,278.29998779296875,3190,IGL,INE203G01027,
04-01-2019 15:11,278.29998779296875,278.5,278.20001220703125,278.5,4165,IGL,INE203G01027,
04-01-2019 15:12,278.5,278.6000061035156,278.3500061035156,278.3500061035156,5370,IGL,INE203G01027,
04-01-2019 15:13,278.3500061035156,278.54998779296875,278.20001220703125,278.54998779296875,3342,IGL,INE203G01027,
04-01-2019 15:14,278.54998779296875,278.54998779296875,278.04998779296875,278.25,3601,IGL,INE203G01027,
04-01-2019 15:15,278.25,278.29998779296875,278.0,278.1499938964844,5171,IGL,INE203G01027,Moderately Bullish
07-01-2019 10:41,275.79998779296875,275.8500061035156,275.79998779296875,275.8500061035156,489,IGL,INE203G01027,
07-01-2019 10:42,275.8500061035156,276.0,275.8500061035156,275.8999938964844,441,IGL,INE203G01027,
07-01-2019 10:43,275.8999938964844,276.20001220703125,275.8999938964844,276.1499938964844,2566,IGL,INE203G01027,
07-01-2019 10:44,276.1499938964844,276.3500061035156,276.04998779296875,276.04998779296875,1346,IGL,INE203G01027,
07-01-2019 10:45,276.04998779296875,276.04998779296875,276.04998779296875,276.04998779296875,300,IGL,INE203G01027,
07-01-2019 10:46,276.04998779296875,276.20001220703125,276.04998779296875,276.20001220703125,480,IGL,INE203G01027,
07-01-2019 10:47,276.20001220703125,276.25,276.20001220703125,276.25,1034,IGL,INE203G01027,
07-01-2019 10:48,276.25,276.25,276.1000061035156,276.1000061035156,1293,IGL,INE203G01027,
07-01-2019 10:49,276.1000061035156,276.1000061035156,275.8500061035156,275.8500061035156,821,IGL,INE203G01027,
07-01-2019 10:50,275.8500061035156,276.0,275.8500061035156,276.0,260,IGL,INE203G01027,
07-01-2019 10:51,276.0,276.0,275.79998779296875,276.0,292,IGL,INE203G01027,
07-01-2019 10:52,276.0,276.0,275.95001220703125,276.0,142,IGL,INE203G01027,
07-01-2019 10:53,276.0,276.0,275.79998779296875,275.79998779296875,128,IGL,INE203G01027,
07-01-2019 10:54,275.79998779296875,275.8999938964844,275.79998779296875,275.79998779296875,829,IGL,INE203G01027,
07-01-2019 10:55,276.0,276.0,275.95001220703125,276.0,650,IGL,INE203G01027,
07-01-2019 10:56,276.0,276.0,275.8999938964844,276.0,179,IGL,INE203G01027,
07-01-2019 10:57,276.0,276.0,275.79998779296875,275.79998779296875,401,IGL,INE203G01027,
07-01-2019 10:58,275.79998779296875,275.79998779296875,275.6000061035156,275.75,2071,IGL,INE203G01027,
07-01-2019 10:59,275.75,275.8999938964844,275.75,275.79998779296875,337,IGL,INE203G01027,
07-01-2019 11:00,275.79998779296875,276.0,275.6499938964844,276.0,745,IGL,INE203G01027,
07-01-2019 11:01,275.6499938964844,275.79998779296875,275.6499938964844,275.79998779296875,509,IGL,INE203G01027,
07-01-2019 11:02,275.79998779296875,275.8999938964844,275.6499938964844,275.8999938964844,176,IGL,INE203G01027,
07-01-2019 11:03,275.95001220703125,275.95001220703125,275.70001220703125,275.70001220703125,178,IGL,INE203G01027,
07-01-2019 11:04,275.70001220703125,276.0,275.70001220703125,275.75,869,IGL,INE203G01027,
07-01-2019 11:05,275.75,276.0,275.70001220703125,275.75,257,IGL,INE203G01027,
07-01-2019 11:06,275.75,276.0,275.75,275.95001220703125,125,IGL,INE203G01027,
07-01-2019 11:07,275.95001220703125,276.04998779296875,275.75,275.75,2268,IGL,INE203G01027,
07-01-2019 11:08,275.75,275.79998779296875,275.75,275.79998779296875,123,IGL,INE203G01027,
07-01-2019 11:09,275.79998779296875,276.0,275.75,275.75,673,IGL,INE203G01027,
07-01-2019 11:10,275.75,275.95001220703125,275.3999938964844,275.70001220703125,6039,IGL,INE203G01027,
07-01-2019 11:11,275.70001220703125,275.70001220703125,275.45001220703125,275.45001220703125,21,IGL,INE203G01027,
07-01-2019 11:12,275.45001220703125,275.6499938964844,275.45001220703125,275.45001220703125,181,IGL,INE203G01027,
07-01-2019 11:13,275.45001220703125,275.5,275.25,275.45001220703125,2279,IGL,INE203G01027,
07-01-2019 11:14,275.45001220703125,275.45001220703125,275.25,275.25,554,IGL,INE203G01027,
07-01-2019 11:15,275.25,275.3500061035156,275.25,275.29998779296875,10,IGL,INE203G01027,
07-01-2019 11:16,275.29998779296875,275.6000061035156,275.25,275.3500061035156,1401,IGL,INE203G01027,
07-01-2019 11:17,275.3500061035156,275.3999938964844,275.25,275.25,309,IGL,INE203G01027,
07-01-2019 11:18,275.25,275.3999938964844,275.25,275.3999938964844,253,IGL,INE203G01027,
07-01-2019 11:19,275.3999938964844,275.45001220703125,274.79998779296875,275.0,15415,IGL,INE203G01027,
07-01-2019 11:20,275.0,275.1000061035156,274.79998779296875,275.1000061035156,495,IGL,INE203G01027,
07-01-2019 11:21,275.1000061035156,275.1000061035156,274.8999938964844,274.8999938964844,114,IGL,INE203G01027,
07-01-2019 11:22,274.8999938964844,274.8999938964844,274.6499938964844,274.70001220703125,2522,IGL,INE203G01027,
07-01-2019 11:23,274.6000061035156,274.8999938964844,274.6000061035156,274.8999938964844,556,IGL,INE203G01027,
07-01-2019 11:24,274.70001220703125,274.8999938964844,274.70001220703125,274.70001220703125,602,IGL,INE203G01027,
07-01-2019 11:25,274.70001220703125,274.75,274.70001220703125,274.70001220703125,501,IGL,INE203G01027,
07-01-2019 11:26,274.70001220703125,274.75,274.70001220703125,274.75,1402,IGL,INE203G01027,
07-01-2019 11:27,274.75,275.0,274.6499938964844,274.70001220703125,4875,IGL,INE203G01027,
07-01-2019 11:28,274.70001220703125,275.0,274.70001220703125,275.0,1178,IGL,INE203G01027,
07-01-2019 11:29,275.0,275.0,274.75,274.95001220703125,19,IGL,INE203G01027,
07-01-2019 11:30,274.95001220703125,275.0,274.95001220703125,274.95001220703125,578,IGL,INE203G01027,Neutral-Sideways
